icd_9,label_index,test_gold_support,scope,ngram_rank,ngram,n_notes_peaking_here,mean_attention,max_attention
286.4,46,2,all_test,2,summer developed evidence relapse,7,0.00388,0.00388
286.4,46,2,all_test,3,cycle fcr enrolled protocol,7,0.00267,0.00276
286.4,46,2,all_test,4,hypercalcemia smv thrombosis hepatic,7,0.00186,0.00186
286.4,46,2,all_test,5,reduced intensity mud allo,7,0.00181,0.00181
286.4,46,2,all_test,6,none supplement take testosterone,7,0.00118,0.00118
286.4,46,2,all_test,7,beat ventricular tachycardia digoxin,6,0.00427,0.00427
286.4,46,2,all_test,8,nsvt 170s alternating sinus,6,0.00416,0.00416
286.4,46,2,all_test,9,chf ef report p,6,0.00359,0.00359
286.4,46,2,all_test,10,major surgical invasive procedure,6,0.00303,0.00436
286.4,46,2,gold_notes,1,scratching right thigh menstrual,1,0.00333,0.00333
286.4,46,2,gold_notes,2,name4 namepattern1 namepattern1 factor,1,0.00227,0.00227
588.1,56,2,all_test,1,incision sternal healing well,8,0.00193,0.00377
588.1,56,2,all_test,2,fax time completed,8,0.0019,0.00236
588.1,56,2,all_test,3,healing well erythema drainage,8,0.00177,0.00276
588.1,56,2,all_test,4,md number completed,7,0.00206,0.00227
588.1,56,2,all_test,5,po q6h every hour,7,0.00163,0.00168
588.1,56,2,all_test,6,hip left shoulder p,7,0.00151,0.00151
588.1,56,2,all_test,7,placement w resolution sx,7,0.00145,0.00145
588.1,56,2,all_test,8,hospital1 time needed back,7,0.00119,0.00119
588.1,56,2,all_test,9,micu bp hr rr,7,0.00111,0.00111
588.1,56,2,all_test,10,every hour needed pain,6,0.00373,0.00423
588.1,56,2,gold_notes,1,hour urine osms serum,1,0.00358,0.00358
588.1,56,2,gold_notes,2,nephrogenic di na rose,1,0.00303,0.00303
447.6,60,2,all_test,1,delayed release e c,211,0.00226,0.00495
447.6,60,2,all_test,2,release e c sig,139,0.00225,0.00496
447.6,60,2,all_test,3,tablet delayed release e,138,0.00228,0.00834
447.6,60,2,all_test,4,sig tablet delayed release,94,0.00263,0.00593
447.6,60,2,all_test,5,e c sig tablet,88,0.00219,0.00401
447.6,60,2,all_test,6,c sig tablet delayed,67,0.00246,0.0053
447.6,60,2,all_test,7,capsule delayed release e,62,0.00181,0.00299
447.6,60,2,all_test,8,release e c po,50,0.00222,0.00387
447.6,60,2,all_test,9,mg tablet delayed release,46,0.00198,0.00327
447.6,60,2,all_test,10,e c sig capsule,35,0.00184,0.00313
447.6,60,2,gold_notes,1,c sig capsule delayed,1,0.00246,0.00246
447.6,60,2,gold_notes,2,receiving high dose steroid,1,0.00221,0.00221
257.2,72,2,all_test,1,md md number,13,0.00259,0.00551
257.2,72,2,all_test,2,md number completed,13,0.00206,0.00414
257.2,72,2,all_test,3,oriented x3 nonfocal ambulating,10,0.00128,0.00228
257.2,72,2,all_test,4,headache controlled pain medication,9,0.00308,0.00351
257.2,72,2,all_test,5,condition alert oriented x3,9,0.00156,0.00204
257.2,72,2,all_test,6,alert interactive activity status,9,0.00156,0.00188
257.2,72,2,all_test,7,alert oriented x3 nonfocal,9,0.00131,0.00162
257.2,72,2,all_test,8,p removal age injury,9,0.0012,0.00127
257.2,72,2,all_test,9,year smoking quit smoking,8,0.00136,0.00172
257.2,72,2,all_test,10,retired ex smoker quit,7,0.00156,0.00156
257.2,72,2,gold_notes,1,current tobacco alcohol drug,1,0.00253,0.00253
257.2,72,2,gold_notes,2,remember head strike fall,1,0.00103,0.00103
318.2,97,2,all_test,1,major surgical invasive procedure,10,0.01544,0.05062
318.2,97,2,all_test,2,small bowel small bowel,7,0.04744,0.04744
318.2,97,2,all_test,3,transferred floor seen surgery,7,0.0294,0.0294
318.2,97,2,all_test,4,dli subsequent achievement complete,7,0.00722,0.00722
318.2,97,2,all_test,5,induced using inhaler home,7,0.00484,0.00485
318.2,97,2,all_test,6,underwent exploratory laparotomy small,6,0.04614,0.04614
318.2,97,2,all_test,7,resolution pancreas mass however,6,0.02959,0.02959
318.2,97,2,all_test,8,embolism month pe known,6,0.02398,0.02398
318.2,97,2,all_test,9,exploratory laparotomy repeated small,6,0.02301,0.02301
318.2,97,2,all_test,10,initiated underwent exploratory laparotomy,6,0.01802,0.01802
318.2,97,2,gold_notes,1,temporary halt forward motion,1,0.00848,0.00848
318.2,97,2,gold_notes,2,hospitalized abdominal distension poor,1,0.00762,0.00762
746.3,107,2,all_test,1,open label multiple dose,15,0.01488,0.01742
746.3,107,2,all_test,2,post radical prostatectomy dr,9,0.00915,0.00934
746.3,107,2,all_test,3,least paternal aunt breast,7,0.00544,0.00544
746.3,107,2,all_test,4,present illness year old,7,0.00496,0.00653
746.3,107,2,all_test,5,car walk block limited,7,0.00486,0.00486
746.3,107,2,all_test,6,social life wife child,7,0.00428,0.00428
746.3,107,2,all_test,7,exam v telephone fax,7,0.00172,0.00172
746.3,107,2,all_test,8,social pack year tobacco,6,0.01891,0.01892
746.3,107,2,all_test,9,p c section x2,6,0.01277,0.01277
746.3,107,2,all_test,10,basal squamous cell carcinoma,6,0.01109,0.01199
746.3,107,2,gold_notes,1,resection diffuculty intubation due,1,0.01163,0.01163
746.3,107,2,gold_notes,2,thyroid nodule seasonal allergic,1,0.00519,0.00519
567.89,115,2,all_test,1,delayed release e c,296,0.00483,0.01277
567.89,115,2,all_test,2,tablet delayed release e,224,0.00521,0.01615
567.89,115,2,all_test,3,release e c sig,170,0.00422,0.01218
567.89,115,2,all_test,4,c sig tablet delayed,112,0.00521,0.01138
567.89,115,2,all_test,5,release e c po,102,0.00631,0.01786
567.89,115,2,all_test,6,sig tablet delayed release,100,0.00629,0.01517
567.89,115,2,all_test,7,e c sig tablet,96,0.00499,0.01091
567.89,115,2,all_test,8,capsule delayed release e,81,0.00388,0.01004
567.89,115,2,all_test,9,mg tablet delayed release,59,0.00378,0.00513
567.89,115,2,all_test,10,e c po daily,55,0.00552,0.01301
567.89,115,2,gold_notes,1,present acute abdominal pain,1,0.00651,0.00651
567.89,115,2,gold_notes,2,tablet delayed release e,1,0.00327,0.00327
237.5,126,2,all_test,1,tolerated procedure well post,10,0.0129,0.01816
237.5,126,2,all_test,2,perforated small bowel small,7,0.01652,0.01652
237.5,126,2,all_test,3,procedure well post operatively,7,0.01243,0.01825
237.5,126,2,all_test,4,operatively transferred cvicu stable,7,0.01196,0.02279
237.5,126,2,all_test,5,developed evidence relapse received,7,0.01126,0.01126
237.5,126,2,all_test,6,well post operatively transferred,7,0.00824,0.01543
237.5,126,2,all_test,7,sct normal pressure hydrocephalus,7,0.00477,0.00477
237.5,126,2,all_test,8,bile unable cannulated also,7,0.00291,0.00291
237.5,126,2,all_test,9,aorta referred cardiac catheterization,6,0.03917,0.03917
237.5,126,2,all_test,10,exploratory laparotomy small bowel,6,0.03157,0.03157
237.5,126,2,gold_notes,1,regional variation anterior septum,1,0.00572,0.00572
237.5,126,2,gold_notes,2,pulmonary embolus distal left,1,0.00365,0.00365
251.1,130,2,all_test,1,mg tablet sig tablet,17,0.00239,0.00575
251.1,130,2,all_test,2,tablet sig tablet po,13,0.00158,0.00243
251.1,130,2,all_test,3,sig tablet po daily,13,0.00156,0.00244
251.1,130,2,all_test,4,mg tablet sig two,11,0.00207,0.00322
251.1,130,2,all_test,5,vasopressor support beta blocker,9,0.00134,0.00179
251.1,130,2,all_test,6,tablet po daily daily,8,0.0019,0.00249
251.1,130,2,all_test,7,support beta blocker initiated,7,0.00173,0.00257
251.1,130,2,all_test,8,treated briefly azacitidine vidaza,7,0.00158,0.00158
251.1,130,2,all_test,9,beta blocker initiated gently,7,0.0015,0.0018
251.1,130,2,all_test,10,noted svt atrial tachycardia,7,0.00147,0.00147
251.1,130,2,gold_notes,1,out proinsulin c peptide,1,0.00141,0.00141
251.1,130,2,gold_notes,2,encephalopathy lfts increased bili,1,0.00132,0.00132
336.0,143,2,all_test,1,mg m2 day cycle,14,0.02602,0.0341
336.0,143,2,all_test,2,developed evidence relapse received,7,0.02045,0.02045
336.0,143,2,all_test,3,shock liver probable dic,7,0.01878,0.01879
336.0,143,2,all_test,4,perforated small bowel small,7,0.01716,0.01716
336.0,143,2,all_test,5,medical unit transferred floor,7,0.01655,0.01655
336.0,143,2,all_test,6,cardiomyopathy sudden cardiac death,7,0.00561,0.00682
336.0,143,2,all_test,7,catheterization surgical evaluation medical,6,0.0709,0.0709
336.0,143,2,all_test,8,valve aortic insufficiency dilated,6,0.06453,0.08134
336.0,143,2,all_test,9,beat ventricular tachycardia digoxin,6,0.05088,0.05088
336.0,143,2,all_test,10,lactate increasing coags decreasing,6,0.04024,0.04025
336.0,143,2,gold_notes,1,dural graft tolerated procedure,1,0.0053,0.0053
336.0,143,2,gold_notes,2,smoking denies ilicits denies,1,0.0031,0.0031
750.3,144,2,all_test,1,icd hypertension hyperlipidemia paroxysmal,8,0.00605,0.0067
750.3,144,2,all_test,2,bicuspid aortic valve aortic,7,0.02018,0.02243
750.3,144,2,all_test,3,r tkr social life,7,0.01101,0.01101
750.3,144,2,all_test,4,wife grown child involved,7,0.00661,0.00898
750.3,144,2,all_test,5,induced using inhaler home,7,0.00428,0.00428
750.3,144,2,all_test,6,nad heent sclerae anciteric,7,0.004,0.004
750.3,144,2,all_test,7,repeat tte showed improvement,7,0.00304,0.00304
750.3,144,2,all_test,8,aortic insufficiency dilated ascending,6,0.03157,0.03448
750.3,144,2,all_test,9,referred cardiac catheterization surgical,6,0.02886,0.02886
750.3,144,2,all_test,10,tah bso fibroid social,6,0.02028,0.03199
750.3,144,2,gold_notes,1,tonsillectomy post op ileus,1,0.00524,0.00524
750.3,144,2,gold_notes,2,congenital cervical fusion absent,1,0.00286,0.00286
62.3,152,2,all_test,1,tablet delayed release e,54,0.00504,0.00795
62.3,152,2,all_test,2,delayed release e c,53,0.00504,0.00909
62.3,152,2,all_test,3,release e c sig,27,0.00542,0.01209
62.3,152,2,all_test,4,sig tablet delayed release,25,0.00499,0.00716
62.3,152,2,all_test,5,e c sig tablet,23,0.00611,0.01287
62.3,152,2,all_test,6,present illness year old,19,0.01015,0.02235
62.3,152,2,all_test,7,c sig tablet delayed,18,0.00555,0.00804
62.3,152,2,all_test,8,known lastname year old,10,0.01315,0.0294
62.3,152,2,all_test,9,mg tablet delayed release,10,0.00455,0.00881
62.3,152,2,all_test,10,illness year old male,9,0.00701,0.00968
62.3,152,2,gold_notes,1,abdomen exploratory laparotomy partial,1,0.01333,0.01333
62.3,152,2,gold_notes,2,hernia left testicular spermatic,1,0.00706,0.00706
161.8,169,2,all_test,1,delayed release e c,192,0.02528,0.05552
161.8,169,2,all_test,2,tablet delayed release e,164,0.02821,0.05242
161.8,169,2,all_test,3,release e c sig,119,0.02437,0.05328
161.8,169,2,all_test,4,c sig tablet delayed,95,0.02977,0.06198
161.8,169,2,all_test,5,sig tablet delayed release,93,0.03398,0.05367
161.8,169,2,all_test,6,e c sig tablet,73,0.03231,0.06034
161.8,169,2,all_test,7,release e c po,43,0.03381,0.05512
161.8,169,2,all_test,8,capsule delayed release e,42,0.02427,0.05212
161.8,169,2,all_test,9,mg tablet delayed release,35,0.02084,0.04979
161.8,169,2,all_test,10,e c sig capsule,31,0.02042,0.03659
161.8,169,2,gold_notes,1,soon referred ent since,1,0.00625,0.00625
161.8,169,2,gold_notes,2,bibasilar consolidation seen dependently,1,0.00529,0.00529
156.2,188,2,all_test,1,mg tablet sig tablet,33,0.00229,0.0047
156.2,188,2,all_test,2,tablet sig tablet po,20,0.00227,0.0075
156.2,188,2,all_test,3,tablet po daily daily,12,0.00202,0.00392
156.2,188,2,all_test,4,cardiomyopathy sudden cardiac death,11,0.00168,0.00191
156.2,188,2,all_test,5,experience confusion fainting blacking,10,0.00237,0.00269
156.2,188,2,all_test,6,sig tablet po daily,9,0.0021,0.00333
156.2,188,2,all_test,7,arrhythmia cardiomyopathy sudden cardiac,9,0.00179,0.00262
156.2,188,2,all_test,8,mg tablet delayed release,8,0.00132,0.0016
156.2,188,2,all_test,9,tte showed improvement ef,7,0.0055,0.0055
156.2,188,2,all_test,10,coverage bactrim added pcp,7,0.00265,0.00265
156.2,188,2,gold_notes,1,flagyl fluconazole dialysis catheter,1,0.00154,0.00154
156.2,188,2,gold_notes,2,abnormality pneumothorax pleural effusion,1,0.00114,0.00114
288.4,190,2,all_test,1,delayed release e c,245,0.01259,0.03205
288.4,190,2,all_test,2,tablet delayed release e,225,0.01364,0.03279
288.4,190,2,all_test,3,release e c sig,177,0.01097,0.03395
288.4,190,2,all_test,4,sig tablet delayed release,132,0.01673,0.041
288.4,190,2,all_test,5,e c sig tablet,114,0.01374,0.03253
288.4,190,2,all_test,6,c sig tablet delayed,105,0.0135,0.03861
288.4,190,2,all_test,7,capsule delayed release e,96,0.01001,0.02877
288.4,190,2,all_test,8,release e c po,58,0.01381,0.02905
288.4,190,2,all_test,9,mg tablet delayed release,51,0.00876,0.02762
288.4,190,2,all_test,10,mg capsule delayed release,48,0.00904,0.02343
288.4,190,2,gold_notes,1,oliguric renal failure complicated,1,0.00204,0.00204
288.4,190,2,gold_notes,2,left ankle left shoulder,1,0.00115,0.00115
368.8,196,2,all_test,1,major surgical invasive procedure,17,0.00215,0.00363
368.8,196,2,all_test,2,tablet sig tablet po,8,0.00186,0.00386
368.8,196,2,all_test,3,seen surgery recommended ercp,7,0.00324,0.00324
368.8,196,2,all_test,4,mg tablet sig tablet,7,0.00295,0.0035
368.8,196,2,all_test,5,bendamustine rituxan cycle bendamustine,7,0.0021,0.0025
368.8,196,2,all_test,6,orthopnea ankle edema palpitation,7,0.00187,0.00336
368.8,196,2,all_test,7,present illness year old,7,0.00184,0.00269
368.8,196,2,all_test,8,p w several non,7,0.00179,0.00179
368.8,196,2,all_test,9,dyspnea orthopnea ankle edema,7,0.00168,0.00219
368.8,196,2,all_test,10,cva resolution eye position,7,0.0014,0.0014
368.8,196,2,gold_notes,1,scheduled bilateral lower extremity,1,0.00208,0.00208
368.8,196,2,gold_notes,2,steroid could also represent,1,0.00186,0.00186
281.0,197,2,all_test,1,tablet delayed release e,190,0.0021,0.0042
281.0,197,2,all_test,2,delayed release e c,170,0.00214,0.00714
281.0,197,2,all_test,3,e c sig tablet,95,0.00209,0.00412
281.0,197,2,all_test,4,release e c sig,90,0.00209,0.00395
281.0,197,2,all_test,5,c sig tablet delayed,84,0.00236,0.00332
281.0,197,2,all_test,6,sig tablet delayed release,83,0.0022,0.00504
281.0,197,2,all_test,7,mg tablet delayed release,62,0.00176,0.00387
281.0,197,2,all_test,8,tablet po daily daily,53,0.00197,0.00384
281.0,197,2,all_test,9,capsule delayed release e,49,0.00194,0.00315
281.0,197,2,all_test,10,mg tablet sig tablet,40,0.00185,0.00487
281.0,197,2,gold_notes,1,dm insulin dependent gastroesophageal,1,0.00548,0.00548
281.0,197,2,gold_notes,2,anemia social married primary,1,0.00354,0.00354
482.84,201,2,all_test,1,disposition extended care facility,11,0.0018,0.00232
482.84,201,2,all_test,2,f neurosurgery allergy known,9,0.00352,0.00454
482.84,201,2,all_test,3,major surgical invasive procedure,9,0.00242,0.00294
482.84,201,2,all_test,4,reaction attending name3 lf,8,0.00162,0.00336
482.84,201,2,all_test,5,ileus gi consulted management,7,0.00348,0.00348
482.84,201,2,all_test,6,extended care facility healthcare,7,0.00268,0.00308
482.84,201,2,all_test,7,healing well erythema drainage,7,0.00198,0.00221
482.84,201,2,all_test,8,relapsed acute leukemia karyotype,7,0.00194,0.00194
482.84,201,2,all_test,9,extended care facility hospital6,7,0.00182,0.00246
482.84,201,2,all_test,10,dirbili indbili 05am blood,7,0.00178,0.00178
482.84,201,2,gold_notes,1,malaise fever chill found,1,0.00248,0.00248
482.84,201,2,gold_notes,2,id consulted recommended treating,1,0.00212,0.00212
753.3,203,2,all_test,1,prostatectomy dr stitle biochemical,9,0.00394,0.00519
753.3,203,2,all_test,2,non contributory physical exam,8,0.00458,0.00623
753.3,203,2,all_test,3,2nd cycle fcr enrolled,8,0.00449,0.0052
753.3,203,2,all_test,4,grown child involved pack,8,0.00329,0.00385
753.3,203,2,all_test,5,tachucardia paroxysmal atrial tachycardia,7,0.00379,0.00379
753.3,203,2,all_test,6,cycle fcr enrolled protocol,7,0.00352,0.00362
753.3,203,2,all_test,7,social life wife child,7,0.00341,0.00341
753.3,203,2,all_test,8,block limited withlow back,7,0.00297,0.00297
753.3,203,2,all_test,9,oriented x3 nonfocal ambulating,7,0.00294,0.00458
753.3,203,2,all_test,10,manager married child grandchild,7,0.00267,0.00283
753.3,203,2,gold_notes,1,life group home seen,1,0.00602,0.00602
753.3,203,2,gold_notes,2,levotyroxine 150mcg daily alprazolam,1,0.00235,0.00235
191.2,209,2,all_test,1,present illness year old,30,0.00837,0.02005
191.2,209,2,all_test,2,bendamustine mg m2 day,14,0.008,0.00987
191.2,209,2,all_test,3,repeat tte showed improvement,7,0.01019,0.01019
191.2,209,2,all_test,4,insufficient hypercalcemia smv thrombosis,7,0.00886,0.00886
191.2,209,2,all_test,5,illness mr known lastname,7,0.00466,0.0118
191.2,209,2,all_test,6,transfusion due multiple transfusion,7,0.00389,0.0039
191.2,209,2,all_test,7,mr known lastname overweight,7,0.00382,0.00382
191.2,209,2,all_test,8,exploratory laparotomy small bowel,6,0.02614,0.02614
191.2,209,2,all_test,9,exploratory laparotomy bedside dr,6,0.01113,0.01113
191.2,209,2,all_test,10,mr known lastname year,6,0.00893,0.01581
191.2,209,2,gold_notes,1,glioma right temporal region,1,0.00269,0.00269
191.2,209,2,gold_notes,2,miscellaneous qac disp syrinx,1,0.00266,0.00266
256.4,218,2,all_test,1,delayed release e c,21,0.00229,0.00306
256.4,218,2,all_test,2,manager retired married wife,10,0.00361,0.00681
256.4,218,2,all_test,3,cycle bendamustine mg m2,10,0.00357,0.0043
256.4,218,2,all_test,4,release e c sig,9,0.00269,0.00385
256.4,218,2,all_test,5,e c sig tablet,8,0.00265,0.0036
256.4,218,2,all_test,6,relapse received induction chemotherapy,7,0.00585,0.00585
256.4,218,2,all_test,7,rhinitis arthritis knee p,7,0.00527,0.00527
256.4,218,2,all_test,8,ventricular ejection fraction due,7,0.00429,0.00463
256.4,218,2,all_test,9,electively admitted allo sct,7,0.00377,0.00377
256.4,218,2,all_test,10,mi arrhythmia cardiomyopathy sudden,7,0.00318,0.00375
256.4,218,2,gold_notes,1,tachycardia svt aberrency vt,1,0.01318,0.01318
256.4,218,2,gold_notes,2,eovist ensure stability small,1,0.00366,0.00366
709.01,223,2,all_test,1,bendamustine mg m2 day,10,0.00531,0.00648
709.01,223,2,all_test,2,dyspnea exertion paroxysmal nocturnal,9,0.00212,0.00312
709.01,223,2,all_test,3,major surgical invasive procedure,8,0.00261,0.00511
709.01,223,2,all_test,4,seen surgery recommended ercp,7,0.00743,0.00743
709.01,223,2,all_test,5,induced cardiomyopathy repeat tte,7,0.00396,0.00396
709.01,223,2,all_test,6,pmh notable alcoholic cirrhosis,7,0.00189,0.00189
709.01,223,2,all_test,7,initially electively admitted allo,7,0.0018,0.0018
709.01,223,2,all_test,8,image showed complete resolution,6,0.01295,0.01295
709.01,223,2,all_test,9,cardiomyopathy lvef markedly dilated,6,0.01036,0.01036
709.01,223,2,all_test,10,ventricular tachycardia digoxin level,6,0.00592,0.00592
709.01,223,2,gold_notes,1,compartment syndrome major surgical,1,0.00324,0.00324
709.01,223,2,gold_notes,2,memory deficit p laser,1,0.00305,0.00305
378.87,230,2,all_test,1,major surgical invasive procedure,33,0.0028,0.00812
